,ZIP,LEN,REVENUE,COMPENSATION,EXPENSES,CONTRIBUTIONS,PROGREVENUE
0,10001.0,66.0,46404523.0,11658643.0,45108833.0,15161366.0,21977739.0
1,10002.0,21.0,8288615.0,2661885.0,6637642.0,5152977.0,2243109.0
2,10003.0,93.0,113511286.0,36201599.0,112484924.0,55429688.0,46775365.0
3,10004.0,4.0,1072995.0,382673.0,1117596.0,751317.0,185639.0
4,10005.0,5.0,2349957.0,794961.0,2179363.0,1787666.0,392796.0
5,10006.0,4.0,347892.0,124352.0,602540.0,312701.0,11695.0
6,10007.0,14.0,3237542.0,1075143.0,3490711.0,1515653.0,1645648.0
7,10009.0,25.0,4746828.0,1322087.0,4711040.0,2972369.0,1546378.0
8,10010.0,32.0,12489138.0,2061374.0,10350620.0,4313655.0,7183862.0
9,10011.0,60.0,61422854.0,14636868.0,60077101.0,41312372.0,13227730.0
10,10012.0,52.0,83691760.0,11789575.0,47757897.0,32735182.0,12150203.0
11,10013.0,64.0,23835924.0,6778816.0,21750726.0,15759730.0,6879640.0
12,10014.0,36.0,14639861.0,5071422.0,15138155.0,6967519.0,7404409.0
13,10015.0,0.0,0.0,0.0,0.0,0.0,0.0
14,10016.0,52.0,23582633.0,7630871.0,22787206.0,6926525.0,14717636.0
15,10017.0,35.0,43912566.0,7833832.0,38186815.0,21094337.0,13429084.0
16,10018.0,53.0,83912837.0,15078835.0,80130349.0,29058836.0,50700447.0
17,10019.0,55.0,531745512.0,87783951.0,329244054.0,367655330.0,76880390.0
18,10020.0,8.0,14132286.0,1769367.0,4549600.0,2435136.0,701709.0
19,10021.0,35.0,72644146.0,17209289.0,56220839.0,32065523.0,13374576.0
20,10022.0,53.0,93412445.0,12138796.0,39416408.0,74613786.0,12657317.0
21,10023.0,70.0,637769170.0,282060520.0,587035758.0,269311956.0,244004176.0
22,10024.0,40.0,202746634.0,63300007.0,184569763.0,132966272.0,33157487.0
23,10025.0,59.0,14451970.0,5196118.0,14966581.0,7292374.0,5871162.0
24,10026.0,0.0,0.0,0.0,0.0,0.0,0.0
25,10027.0,19.0,46797909.0,20087364.0,44074450.0,10537794.0,28359065.0
26,10028.0,12.0,345800233.0,103817556.0,350674772.0,124232730.0,52677959.0
27,10029.0,13.0,15798482.0,5231837.0,11840705.0,13340930.0,2048534.0
28,10030.0,7.0,4476822.0,2298716.0,4623876.0,2759609.0,1598964.0
29,10031.0,7.0,8594503.0,2610764.0,6481504.0,6687680.0,1157371.0
30,10032.0,6.0,15084094.0,1479762.0,7178701.0,2008083.0,30427.0
31,10033.0,9.0,604216.0,140338.0,643663.0,292276.0,325011.0
32,10034.0,4.0,265238.0,51220.0,242920.0,40784.0,216651.0
33,10035.0,5.0,2792963.0,1124556.0,2869488.0,2104809.0,722594.0
34,10036.0,71.0,124924772.0,37057052.0,111417992.0,64810111.0,46857615.0
35,10037.0,0.0,0.0,0.0,0.0,0.0,0.0
36,10038.0,12.0,20613844.0,3305655.0,9585295.0,16892528.0,2774014.0
37,10039.0,1.0,48595.0,0.0,56031.0,14500.0,34095.0
38,10040.0,5.0,532510.0,57274.0,436677.0,442720.0,46098.0
39,10041.0,0.0,0.0,0.0,0.0,0.0,0.0
40,10044.0,2.0,252791.0,82000.0,242073.0,139285.0,109555.0
41,10045.0,0.0,0.0,0.0,0.0,0.0,0.0
42,10048.0,1.0,8189674.0,1135406.0,3810375.0,7973844.0,0.0
43,10055.0,0.0,0.0,0.0,0.0,0.0,0.0
44,10060.0,0.0,0.0,0.0,0.0,0.0,0.0
45,10069.0,0.0,0.0,0.0,0.0,0.0,0.0
46,10090.0,0.0,0.0,0.0,0.0,0.0,0.0
47,10095.0,0.0,0.0,0.0,0.0,0.0,0.0
48,10098.0,0.0,0.0,0.0,0.0,0.0,0.0
49,10099.0,0.0,0.0,0.0,0.0,0.0,0.0
50,10103.0,0.0,0.0,0.0,0.0,0.0,0.0
51,10104.0,0.0,0.0,0.0,0.0,0.0,0.0
52,10105.0,1.0,44418.0,8473.0,20022.0,43450.0,0.0
53,10106.0,1.0,130000.0,0.0,165.0,130000.0,0.0
54,10107.0,3.0,3621535.0,1018323.0,2988976.0,2345236.0,737565.0
55,10110.0,1.0,377920.0,0.0,342728.0,377687.0,0.0
56,10111.0,0.0,0.0,0.0,0.0,0.0,0.0
57,10112.0,1.0,5617561.0,0.0,3626664.0,4907120.0,0.0
58,10115.0,1.0,54770.0,0.0,54860.0,28097.0,26673.0
59,10118.0,9.0,1893849.0,0.0,1745006.0,1528989.0,0.0
60,10119.0,0.0,0.0,0.0,0.0,0.0,0.0
61,10120.0,0.0,0.0,0.0,0.0,0.0,0.0
62,10121.0,0.0,0.0,0.0,0.0,0.0,0.0
63,10122.0,4.0,5007602.0,1287219.0,3980691.0,4712939.0,69838.0
64,10123.0,2.0,453403.0,24000.0,425940.0,36881.0,414723.0
65,10128.0,22.0,75959332.0,23452831.0,69150183.0,34828189.0,33442398.0
66,10151.0,1.0,1069318.0,9763.0,192129.0,371486.0,0.0
67,10152.0,1.0,175750.0,0.0,170028.0,175750.0,0.0
68,10153.0,2.0,661429.0,0.0,4617662.0,307300.0,0.0
69,10154.0,0.0,0.0,0.0,0.0,0.0,0.0
70,10155.0,0.0,0.0,0.0,0.0,0.0,0.0
71,10158.0,2.0,374155.0,10000.0,366975.0,20791.0,0.0
72,10161.0,0.0,0.0,0.0,0.0,0.0,0.0
73,10162.0,2.0,87013.0,3000.0,77248.0,37964.0,49832.0
74,10165.0,4.0,2991775.0,271936.0,2598640.0,1447202.0,1531968.0
75,10166.0,1.0,31898.0,0.0,23116.0,10929.0,21650.0
76,10167.0,3.0,17942813.0,0.0,17942813.0,0.0,0.0
77,10168.0,0.0,0.0,0.0,0.0,0.0,0.0
78,10169.0,2.0,11444679.0,226682.0,11296195.0,8373031.0,3018649.0
79,10170.0,2.0,504886.0,78770.0,467926.0,64444.0,433103.0
80,10171.0,1.0,1206420.0,0.0,885458.0,1204752.0,0.0
81,10172.0,0.0,0.0,0.0,0.0,0.0,0.0
82,10173.0,0.0,0.0,0.0,0.0,0.0,0.0
83,10174.0,0.0,0.0,0.0,0.0,0.0,0.0
84,10175.0,0.0,0.0,0.0,0.0,0.0,0.0
85,10176.0,0.0,0.0,0.0,0.0,0.0,0.0
86,10177.0,0.0,0.0,0.0,0.0,0.0,0.0
87,10178.0,1.0,99756.0,0.0,13734.0,99690.0,0.0
88,10199.0,0.0,0.0,0.0,0.0,0.0,0.0
89,10270.0,0.0,0.0,0.0,0.0,0.0,0.0
90,10271.0,0.0,0.0,0.0,0.0,0.0,0.0
91,10278.0,0.0,0.0,0.0,0.0,0.0,0.0
92,10279.0,0.0,0.0,0.0,0.0,0.0,0.0
93,10280.0,4.0,8424345.0,4378630.0,14735981.0,7362651.0,847957.0
94,10281.0,0.0,0.0,0.0,0.0,0.0,0.0
95,10282.0,1.0,1012924.0,0.0,104607.0,970303.0,0.0
96,10301.0,11.0,12458063.0,3098269.0,7592002.0,9894545.0,1515640.0
97,10302.0,0.0,0.0,0.0,0.0,0.0,0.0
98,10303.0,2.0,137685.0,0.0,122183.0,79946.0,57723.0
99,10304.0,2.0,113065.0,47400.0,142188.0,100154.0,408.0
100,10305.0,1.0,192624.0,84520.0,213369.0,163673.0,26619.0
101,10306.0,2.0,526331.0,170141.0,621684.0,302881.0,184756.0
102,10307.0,0.0,0.0,0.0,0.0,0.0,0.0
103,10308.0,0.0,0.0,0.0,0.0,0.0,0.0
104,10309.0,1.0,66412.0,0.0,71827.0,44450.0,18695.0
105,10310.0,0.0,0.0,0.0,0.0,0.0,0.0
106,10311.0,0.0,0.0,0.0,0.0,0.0,0.0
107,10312.0,1.0,34529.0,0.0,16262.0,34515.0,0.0
108,10314.0,6.0,845597.0,129819.0,678189.0,224837.0,555068.0
109,10451.0,3.0,1768359.0,614835.0,1621128.0,1050013.0,501661.0
110,10452.0,2.0,827021.0,280939.0,779125.0,549385.0,277266.0
111,10453.0,3.0,146857.0,0.0,141373.0,47978.0,92174.0
112,10454.0,0.0,0.0,0.0,0.0,0.0,0.0
113,10455.0,2.0,109689.0,40004.0,193429.0,23443.0,0.0
114,10456.0,1.0,2432020.0,344464.0,2357193.0,2295890.0,135037.0
115,10457.0,2.0,90641.0,0.0,141817.0,70600.0,20000.0
116,10458.0,1.0,596790.0,268634.0,534945.0,227353.0,369437.0
117,10459.0,0.0,0.0,0.0,0.0,0.0,0.0
118,10460.0,1.0,487734.0,192849.0,440651.0,55178.0,432556.0
119,10461.0,4.0,1779081.0,716845.0,2206483.0,1393321.0,310136.0
120,10462.0,0.0,0.0,0.0,0.0,0.0,0.0
121,10463.0,2.0,61103.0,0.0,61639.0,31174.0,29285.0
122,10464.0,3.0,310278.0,94727.0,268190.0,34551.0,134070.0
123,10465.0,1.0,57187.0,0.0,38258.0,22888.0,12690.0
124,10466.0,0.0,0.0,0.0,0.0,0.0,0.0
125,10467.0,3.0,577910.0,231751.0,533862.0,316072.0,233653.0
126,10468.0,5.0,2136998.0,696597.0,2200354.0,922037.0,764530.0
127,10469.0,1.0,1.0,0.0,0.0,0.0,0.0
128,10470.0,1.0,533825.0,0.0,630968.0,183900.0,278051.0
129,10471.0,4.0,1211272.0,172736.0,1150761.0,541475.0,656728.0
130,10472.0,1.0,56167.0,0.0,48412.0,0.0,56167.0
131,10473.0,0.0,0.0,0.0,0.0,0.0,0.0
132,10474.0,2.0,156292.0,0.0,161043.0,156292.0,0.0
133,10475.0,0.0,0.0,0.0,0.0,0.0,0.0
134,11004.0,0.0,0.0,0.0,0.0,0.0,0.0
135,11101.0,9.0,5941832.0,1919627.0,5859511.0,4452006.0,1088661.0
136,11102.0,1.0,98495.0,11278.0,86429.0,64964.0,33531.0
137,11103.0,9.0,1765200.0,143849.0,1724532.0,1047026.0,145246.0
138,11104.0,2.0,531097.0,162040.0,548555.0,389770.0,133636.0
139,11105.0,8.0,823877.0,80813.0,883995.0,508391.0,301817.0
140,11106.0,7.0,13676027.0,3717426.0,10127725.0,6184833.0,883750.0
141,11109.0,0.0,0.0,0.0,0.0,0.0,0.0
142,11201.0,22.0,13656331.0,4660245.0,13442973.0,9342894.0,4070965.0
143,11203.0,2.0,1600872.0,1145788.0,1676014.0,1472694.0,83287.0
144,11204.0,0.0,0.0,0.0,0.0,0.0,0.0
145,11205.0,4.0,403474.0,75673.0,437708.0,153546.0,216286.0
146,11206.0,1.0,49409.0,0.0,62699.0,27780.0,16752.0
147,11207.0,0.0,0.0,0.0,0.0,0.0,0.0
148,11208.0,1.0,175070.0,12900.0,146629.0,175070.0,0.0
149,11209.0,3.0,243952.0,57944.0,251188.0,43892.0,199742.0
150,11210.0,4.0,1578163.0,373852.0,1784755.0,793360.0,740394.0
151,11211.0,10.0,2957062.0,533309.0,2312691.0,2499790.0,237826.0
152,11212.0,1.0,132454.0,0.0,126920.0,77820.0,53737.0
153,11213.0,6.0,15270022.0,4705511.0,10793534.0,13635038.0,1292212.0
154,11214.0,2.0,135673.0,0.0,132112.0,101736.0,33912.0
155,11215.0,15.0,3847861.0,312580.0,3403044.0,3024383.0,792135.0
156,11216.0,1.0,40000.0,0.0,35000.0,40000.0,0.0
157,11217.0,36.0,55197802.0,20206544.0,47349316.0,36364644.0,17141565.0
