,ZIP,LEN,REVENUE,COMPENSATION,EXPENSES,CONTRIBUTIONS,PROGREVENUE
0,10001.0,76.0,60939248.0,17980398.0,59717146.0,23900138.0,29760170.0
1,10002.0,21.0,28289039.0,5623282.0,13201611.0,22057899.0,3398274.0
2,10003.0,102.0,115839992.0,38661080.0,109486699.0,57209139.0,48669574.0
3,10004.0,12.0,17433587.0,4108301.0,11554187.0,10103125.0,6557005.0
4,10005.0,4.0,1950846.0,551535.0,1513226.0,1396334.0,72186.0
5,10006.0,2.0,331918.0,129159.0,658896.0,275090.0,10335.0
6,10007.0,13.0,8828575.0,2347591.0,7785952.0,4308083.0,4324730.0
7,10009.0,23.0,4849844.0,1039901.0,5054537.0,2676739.0,2053672.0
8,10010.0,38.0,19641405.0,3958317.0,16180238.0,8916867.0,8794509.0
9,10011.0,53.0,81294718.0,16687018.0,66465084.0,46125962.0,15214518.0
10,10012.0,54.0,108854810.0,11072594.0,57510425.0,51215626.0,11150615.0
11,10013.0,64.0,29660487.0,6604920.0,26478696.0,21079368.0,7013573.0
12,10014.0,41.0,18409985.0,4548856.0,13650763.0,13431394.0,5394741.0
13,10015.0,0.0,0.0,0.0,0.0,0.0,0.0
14,10016.0,57.0,34100177.0,10525915.0,29715772.0,11292115.0,19705243.0
15,10017.0,37.0,25210781.0,5717482.0,23194096.0,14425615.0,2829507.0
16,10018.0,73.0,112177746.0,39699622.0,112720743.0,41827786.0,61567118.0
17,10019.0,75.0,552978539.0,105414870.0,372394924.0,216493556.0,88882544.0
18,10020.0,5.0,45122044.0,246617.0,724345.0,144000.0,0.0
19,10021.0,32.0,135570739.0,21636859.0,62918843.0,89601267.0,10174908.0
20,10022.0,64.0,53623901.0,11233110.0,43881371.0,22596083.0,11041166.0
21,10023.0,72.0,835564883.0,320112706.0,709738979.0,421290548.0,281792700.0
22,10024.0,37.0,237754622.0,70571921.0,187645905.0,146630782.0,37262918.0
23,10025.0,70.0,17589016.0,6117806.0,17661487.0,9074245.0,6981405.0
24,10026.0,0.0,0.0,0.0,0.0,0.0,0.0
25,10027.0,20.0,54720233.0,19881332.0,46970181.0,16574084.0,25148862.0
26,10028.0,15.0,642030498.0,112269093.0,330733216.0,299228528.0,67632846.0
27,10029.0,15.0,14232581.0,4951585.0,12844142.0,11458012.0,1297021.0
28,10030.0,6.0,5022861.0,2674042.0,5189449.0,2364025.0,1971941.0
29,10031.0,9.0,6967071.0,3366228.0,8002266.0,5310232.0,1347703.0
